AQI_Value,CO_AQI_Value,Ozone_AQI_Value,NO2_AQI_Value,PM2.5_AQI_Value,latitude,Liquefied_Natural_Gas
50,1,7,17,50,-38.0996,145.2834
45,1,25,2,45,48.9553,10.9094
50,1,20,1,50,15.8619,-97.0672
120,1,27,1,120,12.2667,-16.1667
40,1,40,0,23,36.6692,136.7288
100,4,8,7,100,-33.75,25.4
193,13,5,25,193,-33.0422,-71.3733
160,3,160,1,79,24.8011,113.5927
79,1,20,1,79,4.5667,-74.95
82,2,7,30,82,41.9668,-87.9808
68,2,16,23,68,40.6817,-73.4496
62,1,35,4,62,41.5729,-87.2599
33,1,18,0,33,8.3661,126.3361
38,1,2,2,38,-18.6,47.5
137,1,69,1,137,35.4667,44.3167
74,2,32,6,74,45.25,8.75
148,1,25,12,148,43.4878,5.2322
82,1,0,18,82,-30.7,26.7
34,1,34,1,27,52.2333,19.3667
69,1,52,0,69,42.1116,14.7082
37,1,37,0,35,42.8178,-71.6736
103,3,93,1,103,24.26,86.65
42,1,7,1,42,-15.1639,-49.8028
38,1,33,1,38,53.2783,-110.005
49,1,20,8,49,50.466,-4.718
184,1,46,0,184,25.366,68.3122
24,1,18,4,24,37.3764,-6.0458
52,1,45,1,52,37.2833,14.0833
48,1,29,8,48,39.9094,-75.4311
61,2,21,12,61,40.4432,-86.9238
46,1,38,1,46,41.2928,141.1836
152,5,12,15,152,-22.4039,-43.6628
37,1,36,0,37,22.3764,-80.151
43,0,43,0,10,38.9414,-3.2394
52,1,36,2,52,51.0,6.8
155,3,11,11,155,17.1517,120.5361
65,1,46,0,65,50.52,22.1394
57,1,38,1,57,44.5667,10.7833
108,2,28,4,108,43.775,7.5
91,1,51,1,91,38.0833,27.7333
29,0,29,3,18,52.6286,1.2928
66,1,44,1,66,37.2833,15.0167
39,1,32,7,39,55.4311,37.5456
41,1,28,10,41,41.9036,-71.0943
80,2,9,7,80,-22.9058,-47.0608
65,3,11,12,65,39.2496,-84.3458
60,1,60,0,50,40.6333,16.8
33,0,33,1,13,53.5042,10.4792
39,1,39,2,37,44.6333,39.1333
43,1,25,4,43,50.8925,5.6497
48,1,48,1,42,40.1993,-75.1665
42,1,42,0,37,55.2333,84.4167
29,1,11,0,29,-21.5622,-51.2606
39,1,39,2,35,43.6833,10.85
57,2,29,12,57,41.6695,-87.9838
29,0,29,0,14,58.97,5.7314
73,1,73,0,68,30.3844,74.6394
33,1,33,1,20,53.2833,36.5667
28,1,28,0,18,44.0572,17.4508
34,0,34,0,14,53.25,8.2
53,1,7,4,53,-22.0678,-46.5689
25,0,6,0,25,-2.8025,-57.0686
72,3,6,18,72,37.5578,140.1048
45,1,29,5,45,45.5981,-94.1538
109,3,6,28,109,34.2886,-118.4362
35,1,20,0,35,-15.8467,27.7475
114,1,33,0,114,51.05,59.9667
58,2,16,1,58,6.6167,-1.2167
50,1,14,2,50,20.5486,-104.0431
46,1,19,4,46,49.0361,2.0631
61,1,27,5,61,45.0792,7.6761
35,1,19,2,35,15.207,75.884
43,1,43,0,32,58.0333,63.7
35,0,35,0,8,41.3099,-105.6085
186,1,81,1,186,22.73,87.52
91,3,2,6,91,10.8231,122.5344
56,1,29,1,56,11.3409,77.7171
61,2,5,4,61,6.147,-75.188
52,1,30,3,52,49.3833,8.3667
35,1,31,1,35,55.15,37.45
51,1,6,3,51,21.5294,-78.2228
64,1,34,2,64,32.5027,-86.3737
52,1,14,9,52,26.5281,-80.0811
44,1,38,3,44,37.7822,-90.4282
32,0,32,3,21,53.9601,-1.078
49,1,49,1,24,33.5214,-81.9547
129,4,2,14,129,14.5967,-90.7547
48,1,48,0,19,45.85,41.5167
30,1,25,1,30,48.2997,4.0792
39,1,28,4,39,52.8103,9.9611
46,1,29,2,46,18.3,-73.65
51,1,51,0,38,38.2682,140.8694
62,2,10,6,62,14.65,-89.7333
39,1,25,1,39,46.5333,6.5833
55,1,14,2,55,-29.6508,-50.5758
56,1,13,12,56,25.867,-80.1779
38,2,12,1,38,12.0667,-1.3333
34,1,17,3,34,38.2667,-3.6167
36,1,36,3,36,41.7662,-70.6999
28,1,2,0,28,5.6631,-67.6264
115,1,39,0,115,41.6833,20.4281
32,1,32,0,26,47.2333,39.7
90,1,45,0,90,36.545,61.1578
49,1,34,4,49,32.354,-90.3403
65,1,65,0,40,40.0167,18.1667
66,1,39,3,66,48.1047,11.4306
53,1,37,2,53,44.9925,9.0092
62,1,22,0,62,16.9333,-89.8833
72,1,35,0,72,10.5137,78.6216
41,1,40,3,41,34.5667,135.6
55,2,26,13,55,42.2693,-88.0102
123,1,39,0,123,41.3464,21.5542
66,3,33,1,66,-33.2996,26.52
42,1,42,0,18,15.6625,121.0197
31,1,18,1,31,57.0,86.1333
64,1,20,3,64,17.95,-76.8799
44,1,44,0,43,51.2708,16.7208
34,1,34,0,28,52.8833,19.6667
141,2,141,2,78,31.3,120.6194
146,5,0,13,146,-27.4333,-65.6167
53,1,30,0,53,13.0831,120.7192
59,1,32,0,59,8.65,124.75
75,2,18,20,75,42.0261,-80.2361
67,2,20,17,67,40.2987,-76.8069
48,1,48,1,33,44.6333,41.9333
34,1,34,3,30,45.6,8.6333
71,1,24,0,71,6.3667,2.4333
43,1,43,1,36,36.4393,139.9099
56,2,18,3,56,14.95,-91.45
36,1,17,0,36,24.6085,94.0029
40,1,22,5,40,50.5833,4.3167
54,1,21,9,54,59.95,30.3167
56,1,29,2,56,45.5242,4.8781
63,1,34,0,63,8.8833,2.6
54,1,24,3,54,37.7611,-100.0182
14,0,12,1,14,53.8346,-2.218
97,2,48,1,97,3.0972,101.6444
150,1,30,2,150,46.5647,3.3325
35,1,20,6,35,26.6348,-80.0969
65,2,22,14,65,32.5185,-92.0774
54,1,38,1,54,44.8067,-0.6311
41,1,21,0,41,-11.2,28.8833
87,1,36,0,87,7.9667,123.75
102,3,22,2,102,7.0667,6.2667
112,1,23,0,112,9.25,124.7167
50,1,26,1,50,14.4833,121.3
110,2,17,7,110,29.3889,-95.1003
39,1,30,3,39,41.2167,9.4
41,0,21,0,41,13.7963,76.2841
26,1,9,1,26,4.2448,117.8911
36,1,36,0,25,55.8333,12.0666
28,1,28,0,18,61.25,46.6333
53,1,37,3,53,41.748,-88.1659
52,1,48,0,52,35.1725,33.365
38,1,26,0,38,9.8897,-83.6807
54,1,24,9,54,35.2212,-81.0401
39,1,15,11,39,40.8997,-72.4931
78,2,23,9,78,45.5833,12.05
31,1,29,0,31,-22.95,30.4833
45,1,38,2,45,44.37,-64.52
52,1,17,5,52,52.3,5.6167
81,2,41,11,81,40.6742,-73.4359
39,1,39,0,32,43.0256,25.1133
52,1,29,6,52,42.6389,-71.3217
40,1,33,2,40,51.6833,7.8167
500,1,48,1,500,35.88,74.493
52,1,46,2,52,40.9337,-74.0196
56,1,22,0,56,8.23,124.25
39,1,30,1,39,45.042,7.352
41,1,34,1,41,53.9217,19.0336
26,1,23,6,26,39.6733,-89.6934
100,3,100,0,75,26.5833,86.15
53,2,25,11,53,37.726,-120.9433
41,1,41,0,30,40.0324,-86.4551
44,1,24,4,44,50.7667,6.0167
62,1,13,6,62,19.4572,-70.6889
16,0,11,1,16,-17.0389,-39.5308
40,1,29,3,40,51.2,4.5167
24,1,24,4,20,54.66,-5.67
62,1,48,4,62,40.8725,14.4369
108,3,26,1,108,8.5,4.55
50,1,36,1,50,43.0333,44.2333
47,1,46,1,47,40.3113,-79.5445
36,1,36,1,12,38.1496,140.2679
35,1,35,1,15,45.8167,8.8333
46,1,32,3,46,34.9543,137.1744
47,1,28,0,47,6.6333,1.7167
71,2,19,5,71,13.4833,-89.3167
29,0,27,1,29,51.2839,7.78
57,1,21,0,57,-1.85,36.7833
29,1,29,5,27,42.853,-70.9446
71,2,16,0,71,4.5833,13.6833
39,1,35,0,39,49.95,40.55
96,0,19,0,96,9.5631,44.0675
42,0,15,14,42,-33.8678,151.21
131,3,131,1,90,32.2381,119.8133
70,1,50,0,70,48.7305,13.6011
54,1,34,4,54,38.9944,-94.4641
28,1,28,1,25,38.3456,-0.7689
59,1,46,1,59,43.1667,46.0
18,0,18,0,8,-9.9747,-67.81
70,1,54,0,70,34.7836,47.6003
74,1,42,4,74,40.1506,-84.2441
34,1,34,0,30,52.5667,78.9472
126,3,8,15,126,19.8,-90.6
59,1,51,3,59,34.0167,131.8667
58,1,47,5,58,40.8462,-73.3389
54,1,31,6,54,27.1507,-82.4534
53,1,31,0,53,55.5069,47.4914
54,1,54,0,31,39.3,16.25
34,0,30,1,34,54.9814,-1.49
70,1,41,1,70,47.9969,2.7325
57,2,3,9,57,41.7399,-111.8422
110,2,17,7,110,16.1592,120.9378
38,1,14,1,38,-33.1333,-58.3
58,1,9,7,58,16.8017,-89.9342
153,4,4,20,153,25.9125,-80.3214
30,1,30,1,29,37.6834,-113.0956
56,2,24,0,56,-2.4833,28.8967
32,1,32,0,25,53.7167,78.05
71,1,26,1,71,15.3122,120.9489
28,1,23,6,28,51.132,0.263
60,1,31,1,60,39.7027,-74.9029
38,1,12,0,38,11.1436,-3.0628
65,0,33,0,65,53.4457,-2.9891
90,0,24,0,90,16.7,74.47
27,1,27,0,24,52.3497,71.89
25,0,8,1,25,-11.1839,-37.9978
97,1,20,0,97,-24.6333,17.9667
32,1,32,6,30,42.0833,-82.9
38,1,32,1,38,50.5458,-3.5962
66,1,38,1,66,46.8419,14.8408
52,1,31,2,52,35.9981,-95.9736
35,1,19,0,35,-22.8378,-51.9728
45,1,16,4,45,-37.1333,-72.5333
365,2,110,1,307,25.6,85.1
57,1,39,3,57,52.3667,9.9667
74,1,29,1,74,25.533,-103.25
58,1,36,3,58,49.5607,8.7061
52,1,42,3,52,44.8488,-93.4595
68,2,18,15,68,41.4816,-87.7387
36,1,24,4,36,50.6975,5.2556
77,3,16,0,77,4.75,11.2167
52,1,45,2,52,40.9147,-74.1624
51,1,38,2,51,51.1,4.5167
70,2,10,3,70,4.18,102.05
42,2,1,2,42,-9.9161,-63.0408
55,1,15,17,55,9.9918,-84.0937
50,1,38,4,50,48.8883,9.3914
141,1,32,1,141,15.6667,120.6417
46,1,21,6,46,43.9614,-69.9587
31,1,31,0,10,57.0333,34.1833
59,2,20,17,59,32.525,-117.0333
54,1,30,11,54,38.3376,-85.7026
53,1,5,1,53,15.6833,-86.0
175,10,11,4,175,-1.1667,36.8167
55,1,9,18,55,33.31,-111.7463
39,1,29,0,39,-30.75,30.45
77,1,69,0,77,40.7,17.6667
38,1,38,2,17,35.9094,-81.5249
65,1,21,4,65,48.7414,7.3619
69,1,36,3,69,50.2167,8.6
154,2,83,1,154,18.93,84.6
66,1,29,3,66,49.2806,1.7764
143,1,32,0,143,19.77,74.48
61,1,25,1,61,21.85,-102.7167
61,1,22,3,61,30.1113,-97.3176
49,1,38,1,49,50.4931,2.9581
115,2,7,14,115,10.65,-61.2
35,1,30,4,35,53.4758,-2.5943
72,1,43,2,72,48.8086,2.1886
48,1,48,2,45,43.3667,13.6167
35,1,26,3,35,44.9106,-0.6375
75,2,22,16,75,34.3975,-117.3147
39,1,23,4,39,50.3979,3.7807
60,1,35,0,60,58.1333,30.3167
95,2,9,9,95,19.6113,-96.9224
57,1,2,4,57,0.2303,-78.2625
75,2,29,8,75,45.5771,9.0814
159,4,159,4,108,32.9387,119.8404
35,0,35,0,17,32.65,-16.9167
176,5,19,1,176,-0.8969,29.7756
59,2,1,6,59,8.4672,-74.5367
81,1,49,0,81,45.55,13.7333
51,1,41,3,51,37.3792,-89.6522
54,1,35,3,54,50.8167,6.7667
18,0,18,0,14,-23.7328,-52.8728
43,1,43,0,16,10.0003,123.4095
35,1,33,2,35,51.1,5.8833
36,1,33,2,36,51.7944,7.7392
44,1,26,5,44,47.3081,8.7567
47,1,31,6,47,33.946,-116.8992
29,0,29,2,29,50.9516,14.5571
216,4,96,5,216,22.82,88.37
44,1,31,7,44,54.0833,61.5667
55,2,36,10,55,42.35,14.1667
89,1,50,0,89,45.6847,9.7178
76,2,5,14,76,39.5419,-104.9708
32,0,23,0,32,-41.8667,-73.8333
58,1,33,4,58,41.8007,-87.9273
57,1,57,0,56,37.8167,12.8
46,1,30,9,46,38.8518,-76.8708
201,1,44,0,201,25.4581,78.1358
66,2,17,20,66,40.7227,-73.7029
45,1,45,0,32,52.3203,10.2336
47,1,26,2,47,56.1833,36.9833
30,1,27,2,30,49.2,7.6
51,1,41,3,51,40.098,-74.3578
68,1,22,16,68,43.3846,-87.8855
39,1,39,0,22,53.9333,37.9333
63,1,30,4,63,35.1054,-106.6465
41,1,21,0,41,9.9333,3.2083
49,1,33,2,49,51.5917,7.6653
30,1,30,2,28,50.6444,13.8319
29,1,29,1,20,38.9194,-0.1211
143,4,4,23,143,39.05,115.8657
38,1,26,2,38,56.0166,-4.7333
57,1,27,1,57,44.962,-89.6459
50,1,39,2,50,37.5187,-77.5713
444,2,111,1,391,31.03,75.78
42,0,15,0,42,8.0204,-62.41
48,0,27,0,48,8.5667,81.2333
76,2,15,17,76,37.9477,-122.3389
67,2,26,11,67,35.2904,-81.5451
55,1,32,3,55,45.1039,7.7536
55,2,17,11,55,36.1995,-119.34
29,1,20,1,29,20.3397,-77.1086
42,1,33,0,42,52.3333,35.3667
47,1,40,0,47,41.1549,1.1087
164,3,147,1,164,32.2681,74.6675
62,1,45,4,62,39.952,-74.995
68,1,31,4,68,45.45,8.6167
45,1,45,2,29,40.95,16.9167
65,1,28,0,65,8.0592,98.9189
27,1,23,5,27,51.5217,-0.7177
41,1,27,1,41,36.6903,-101.4774
65,1,54,0,65,49.3542,6.805
75,3,9,1,75,-14.4089,-56.4458
34,1,30,3,34,53.424,-2.322
159,1,48,0,159,27.5583,68.2111
88,3,1,10,88,-19.4489,-44.7478
53,1,29,2,53,47.6222,6.1553
51,1,25,6,51,51.2365,-0.5703
29,1,8,2,29,19.4,-102.1333
21,0,20,0,21,-24.6925,-48.0022
51,0,31,2,51,51.5831,8.1667
93,2,17,7,93,29.8734,-97.9356
79,2,7,18,79,30.6286,-87.0522
55,1,15,17,55,-40.4,-73.0167
72,2,34,7,72,50.8333,9.0167
41,1,17,2,41,-0.84,-80.17
32,1,32,1,28,47.4901,-117.579
39,1,39,2,22,43.7167,10.4
52,1,15,4,52,29.565,-98.2535
77,0,23,0,77,16.27,74.48
70,1,13,18,70,-17.4044,-63.7325
87,1,27,3,87,37.3405,-95.2958
33,1,33,0,19,54.9833,60.3667
30,0,30,0,24,40.1806,45.72
126,3,2,11,126,14.5868,-90.7444
88,1,24,1,88,18.2428,-70.4192
35,1,31,1,35,52.682,-1.829
55,1,27,0,55,43.3799,-84.6556
61,1,33,1,61,11.6088,79.4994
64,2,27,0,64,1.2333,35.1167
44,1,12,1,44,12.9647,-86.815
50,1,11,0,50,7.9564,-11.74
214,4,214,7,175,34.64,50.8764
27,1,27,0,26,54.3667,77.3
65,1,64,0,65,44.7,8.0333
46,0,46,0,45,37.1819,33.2181
175,6,175,6,157,30.5872,114.2881
28,0,27,2,28,51.3992,7.1858
85,2,85,1,61,24.42,87.34
52,1,46,3,52,41.1065,-74.2749
71,1,71,0,56,40.7536,14.5253
47,1,47,0,30,40.7267,8.5592
37,1,34,0,37,50.35,106.45
53,1,38,1,53,50.9847,5.0514
79,2,5,13,79,20.1889,-96.8658
18,0,18,0,11,-20.7667,117.15
25,0,22,0,25,17.9835,100.0519
49,1,31,7,49,34.7498,-77.3208
33,1,33,1,25,37.2229,-3.6899
29,1,16,2,29,23.6333,-103.6397
39,1,19,2,39,15.2689,76.3909
70,1,6,5,70,-15.4528,-47.6139
34,1,34,0,22,48.0033,122.7365
70,1,13,18,70,10.4929,123.4095
36,1,30,1,36,53.2,45.0
47,1,47,1,20,42.4456,-71.2307
116,3,116,1,103,46.4078,125.3252
356,2,100,1,354,31.45,73.7067
66,1,66,1,20,34.108,-84.0558
30,0,14,0,30,-5.4539,-39.7169
39,2,39,0,29,47.6018,126.0819
59,1,47,0,59,48.1814,23.2978
64,2,15,13,64,39.1637,-86.5257
42,1,39,1,42,34.2099,-77.8866
34,0,34,1,32,53.5,14.0
72,2,10,26,72,41.4861,-87.4442
40,1,28,0,40,20.6667,-99.8833
48,1,43,1,48,43.1468,-95.1534
48,1,27,4,48,51.2333,4.8333
56,1,52,0,56,43.975,21.2564
95,3,23,17,95,41.0318,-73.5827
31,1,27,2,31,48.8975,9.1922
31,1,31,0,9,68.9706,33.075
27,1,27,0,15,67.5594,30.4667
72,2,34,1,72,-25.85,25.6333
58,1,36,4,58,41.6637,-87.7958
33,1,33,0,18,50.8667,39.0667
37,1,37,0,29,38.9145,139.8364
28,1,4,1,28,-15.7428,-43.0278
40,0,30,0,40,-20.4025,57.6061
110,1,38,0,110,19.1167,-70.6333
58,2,25,7,58,44.6354,-88.0683
36,0,16,2,36,-8.8028,-35.8289
164,8,7,11,164,-8.8383,13.2344
42,1,42,2,30,35.4875,-79.177
32,0,32,2,22,57.5091,-1.7832
62,1,23,9,62,41.3833,2.075
53,1,44,0,53,51.3833,7.6667
78,1,19,0,78,0.2906,30.1775
78,1,31,0,78,32.8837,-105.9625
31,1,31,2,20,37.3144,138.7951
17,0,15,0,17,24.47,39.61
34,1,26,2,34,31.452,-97.196
30,0,26,1,30,29.9123,-95.3784
67,1,36,0,67,-7.98,112.62
29,1,29,2,20,10.9098,124.5376
50,1,35,2,50,42.7,23.33
34,1,34,2,30,40.955,-8.627
51,1,19,3,51,10.4717,-66.5406
76,3,7,25,76,37.9787,-121.796
39,1,39,0,38,56.0667,85.6167
153,4,14,48,153,24.4168,120.683
60,2,28,6,60,33.6682,-93.5895
52,1,39,1,52,51.2225,6.2625
63,1,53,1,63,40.6556,29.275
34,1,30,7,34,37.809,-121.3131
40,2,40,2,35,33.6871,-79.0086
18,0,18,0,11,-6.7303,147.0008
66,1,30,3,66,48.9603,2.8883
168,3,74,3,168,24.9177,79.5887
52,1,33,2,52,49.75,9.5167
70,2,15,7,70,31.3258,-109.5489
56,1,25,2,56,9.9332,-84.047
230,1,34,3,230,19.4167,-98.1333
49,1,21,3,49,15.67,75.73
41,1,41,1,16,34.4833,136.7167
65,2,31,5,65,39.8868,139.8476
188,3,165,1,188,27.32,82.42
26,1,23,6,26,42.4229,-82.1324
37,2,15,0,37,11.9817,18.2125
56,2,19,16,56,44.9057,-92.923
54,1,23,8,54,43.9167,-80.1167
67,1,19,4,67,47.9731,2.7703
57,1,25,3,57,40.6589,-3.7658
51,1,30,3,51,37.8037,-0.8343
48,1,43,1,48,42.2471,-71.9919
206,5,206,4,150,32.4831,119.9
60,1,60,0,21,35.1771,136.7413
59,1,13,2,59,1.5039,-77.2178
51,1,6,3,51,-34.1,-56.2167
59,1,23,4,59,40.1592,-3.6183
69,2,36,6,69,33.9508,-83.3689
29,1,5,3,29,-11.775,-75.5
41,1,29,3,41,37.0046,-121.5854
33,0,33,1,31,53.7333,9.8972
41,1,41,3,41,51.423,-0.424
40,1,30,8,40,55.8892,37.445
53,1,28,8,53,25.5396,-80.3971
57,1,25,8,57,29.0249,-80.9652
45,1,45,2,45,43.3667,13.2167
30,0,25,2,30,50.6333,6.0333
52,1,24,0,52,38.0833,-3.6333
82,1,61,0,82,45.25,10.6667
150,2,25,8,150,14.0667,-87.95
41,1,41,0,21,37.2747,-6.8386
70,1,25,2,70,46.4366,14.0602
65,1,45,0,65,38.1667,13.2333
36,1,36,3,27,44.6333,10.4667
88,2,12,3,88,-24.52,-48.1081
29,0,19,0,29,-13.6453,32.6464
86,1,86,1,19,28.0118,-81.7014
36,0,29,1,36,42.1981,-70.9466
115,1,41,0,115,39.2061,54.5906
33,1,33,1,14,33.3167,130.5167
45,1,45,0,19,50.3,44.8167
64,1,64,3,29,35.95,139.8667
68,1,36,3,68,44.8333,11.2833
53,1,18,9,53,42.4959,-96.3901
43,1,11,2,43,-22.4739,-48.9836
36,1,20,8,36,56.11,-3.35
50,1,38,4,50,42.7354,-73.6751
57,1,26,0,57,13.3578,123.3678
30,1,30,3,28,8.2979,30.1475
34,1,34,1,21,55.1,61.6167
38,1,25,0,38,44.3,-78.3167
70,1,70,3,46,35.7177,139.5661
26,0,26,0,12,-38.3667,-60.2667
59,1,40,1,59,44.8148,9.9796
32,1,23,6,32,51.46,-2.505
41,1,41,2,38,43.1324,-115.697
55,0,32,1,55,53.4834,-2.04
130,3,1,8,130,-19.9858,-43.8469
56,2,10,15,56,33.3715,-97.1678
189,1,46,0,189,26.67,78.37
45,1,28,0,45,56.8578,35.9219
38,1,13,1,38,15.5333,-89.35
78,2,7,14,78,16.9918,121.6357
65,2,3,5,65,-21.315,-42.8619
62,1,49,0,62,49.7428,13.5946
72,2,27,7,72,45.6167,8.95
68,2,30,12,68,38.5683,-121.3544
82,1,36,1,82,49.4869,29.2733
68,2,18,11,68,35.741,-81.3223
81,1,48,0,81,40.0842,49.4158
71,1,30,0,71,11.0769,77.8876
71,1,44,2,71,40.1241,-82.921
151,4,4,10,151,-22.7228,-44.1358
46,1,46,1,37,45.9333,12.7333
26,1,25,5,26,52.056,-2.716
21,0,11,0,21,-3.2939,-45.1739
90,2,14,26,90,33.7887,-118.0803
27,1,11,0,27,14.0157,121.4011
57,1,47,0,57,44.3333,7.4833
22,0,5,1,22,-16.005,-41.2969
48,1,48,1,43,41.2,16.6
74,2,6,21,74,-25.3106,-57.2961
33,1,33,2,30,51.6586,6.6178
53,1,47,0,53,50.6333,13.15
53,1,30,7,53,41.6642,-73.0263
65,1,40,4,65,51.6,8.8833
56,1,46,4,56,41.2016,-73.7281
59,1,52,1,59,39.5167,16.2833
60,2,16,15,60,46.7223,-122.9696
42,1,28,10,42,39.3461,-76.7307
33,0,33,0,30,54.65,19.9167
55,1,43,0,55,50.9069,14.9569
42,1,42,0,28,51.55,92.7667
64,2,10,22,64,32.7624,-116.9197
163,4,8,8,163,12.8694,124.1419
39,1,39,2,22,35.915,14.4447
51,2,34,4,51,33.436,-93.9959
105,3,17,8,105,19.9333,-96.85
35,1,35,0,26,55.3333,41.65
47,1,47,2,46,52.508,-2.089
166,1,21,2,166,14.6928,-17.4467
40,1,40,1,25,54.2833,85.9333
59,0,23,0,59,17.2942,96.58
44,1,18,1,44,7.8272,123.4364
70,2,34,5,70,41.3608,-75.9656
54,1,47,0,54,50.8167,8.1
40,1,40,0,28,53.6667,53.6333
43,1,29,1,43,56.2833,54.9333
28,1,22,0,28,-18.9333,47.5167
32,0,32,1,22,38.8682,-1.0979
42,1,26,3,42,44.6627,-90.1728
62,2,9,6,62,16.6833,-98.4167
29,1,27,6,29,42.4757,-70.9068
68,1,38,2,68,48.5667,16.5667
48,2,48,3,42,33.5333,130.4667
54,1,22,0,54,10.958,123.123
40,1,40,1,37,43.1833,44.3167
67,1,23,2,67,54.5833,33.1833
16,0,16,1,14,-34.9,-60.0167
55,1,36,2,55,50.8167,7.0333
58,1,39,0,58,52.8463,-8.9807
39,1,39,0,38,54.663,-1.676
42,1,42,2,24,57.7667,12.3
23,0,23,2,22,37.3017,-6.2986
49,1,19,5,49,35.2497,-87.3325
54,2,16,12,54,40.5217,-88.9884
133,1,23,2,133,33.9949,-96.3923
62,1,42,0,62,41.525,20.5272
42,1,39,1,42,42.5609,-71.1654
90,1,25,2,90,40.6374,-79.7173
196,2,117,0,196,29.1439,71.2592
53,1,53,0,12,35.8872,-83.5678
52,1,32,0,52,50.93,31.58
55,1,11,7,55,14.1061,122.8733
53,1,28,8,53,40.3562,-74.6693
19,1,6,1,19,1.15,-76.6475
71,2,7,7,71,4.5671,-75.7504
42,1,42,1,31,35.4402,137.0157
55,1,43,1,55,37.6167,15.0667
47,2,37,0,47,46.9838,128.04
53,1,46,0,53,36.1844,-94.5315
45,1,21,3,45,28.7125,-100.484
88,2,53,1,88,-7.215,107.8856
44,1,38,4,44,41.2305,-80.4413
38,1,20,6,38,55.934,-3.471
52,1,28,4,52,56.3683,41.3108
34,0,34,0,13,53.0611,9.0178
38,1,37,0,38,55.54,-4.66
27,1,21,8,27,51.73,0.48
164,3,164,1,154,30.2981,73.0561
54,1,32,4,54,43.2023,-86.2421
36,0,33,1,36,52.8333,13.8333
56,1,45,1,56,37.5183,15.0069
28,1,28,4,22,50.8208,-0.1375
26,0,26,0,23,-12.28,43.7425
66,0,33,0,66,53.5586,-3.0666
36,1,30,9,36,38.0329,-121.9615
44,1,44,0,32,34.6667,131.85
29,0,29,0,22,-21.4167,25.5833
41,1,41,0,39,58.6208,59.8478
48,1,42,0,48,42.0775,21.0519
59,1,37,0,59,27.8983,102.2706
70,1,42,4,70,39.4653,-74.9981
38,1,38,2,15,43.3725,46.445
57,1,46,4,57,40.7033,-73.7078
38,0,38,0,35,11.0633,125.0353
152,0,33,0,152,21.6847,75.0953
55,1,35,4,55,41.567,-87.8049
40,1,26,6,40,11.6206,124.3794
30,1,28,1,30,48.0333,14.4167
56,2,21,18,56,33.6667,-117.9135
23,0,23,0,18,20.15,94.95
34,1,28,2,34,38.9545,-5.8617
26,1,8,4,26,18.3985,-66.061
168,0,34,0,168,23.9167,72.3833
35,1,35,1,21,37.25,-6.95
156,2,12,10,156,19.9097,-99.1417
34,1,34,1,28,-31.6667,-64.4333
35,1,35,4,32,40.1508,-89.372
83,2,40,1,83,-7.83,112.7
49,1,30,3,49,53.5744,7.9008
52,1,42,2,52,44.8164,-93.6091
99,3,10,30,99,33.889,-117.7714
39,1,30,3,39,-28.5667,-58.7167
43,1,26,4,43,51.0883,6.5875
29,0,29,1,28,50.6839,10.9194
37,1,19,0,37,8.4488,125.7869
500,1,38,1,466,29.9928,73.2536
33,1,33,2,29,51.6,7.1333
34,1,31,1,34,51.5333,17.2833
18,0,18,0,15,-5.6368,132.7508
62,1,10,4,62,-21.9339,-42.6089
35,1,28,2,35,50.5,4.2333
59,1,24,0,59,17.2514,-88.7669
38,1,38,2,26,38.2423,-122.6266
34,1,34,1,16,33.3167,130.9333
60,1,60,0,57,47.1006,17.5522
55,1,31,1,55,56.8667,24.35
42,1,42,0,30,36.6218,-4.5003
163,3,128,1,163,25.5605,83.9805
44,1,35,0,44,48.65,31.6333
74,2,24,11,74,41.3776,-83.6495
64,1,53,0,64,48.6761,10.1544
94,3,22,13,94,40.2713,141.3048
35,1,33,0,35,54.1,35.35
89,2,23,3,89,-22.9706,-46.9958
48,0,31,0,48,53.9833,38.1667
35,1,35,0,29,22.6169,-79.8661
27,1,27,1,24,37.15,-3.6167
81,1,14,0,81,9.4667,123.1167
57,2,21,11,57,41.7374,-86.1348
59,1,27,3,59,48.9383,8.2769
88,1,23,4,88,-27.0333,-65.3
57,1,43,2,57,49.6569,8.9931
39,1,22,1,39,29.2,-96.2723
45,0,20,0,45,14.4675,100.1169
58,2,4,4,58,-21.6789,-42.0819
34,1,29,2,34,50.4313,4.5476
37,1,31,8,37,38.0725,-122.1526
52,1,5,0,52,-3.285,-60.1886
26,0,25,0,26,12.45,124.3167
75,2,16,18,75,32.6651,-117.0296
35,0,35,0,23,56.1608,15.5861
58,1,30,0,58,58.2833,59.7333
94,1,94,0,16,28.792,-81.7352
243,5,1,20,243,19.0,-98.7167
25,0,16,1,25,-26.1928,-49.2658
170,1,34,2,170,19.0333,-98.1833
48,1,25,5,48,50.693,4.2047
50,1,16,5,50,51.43,-3.17
194,3,176,2,194,30.1978,71.4697
32,1,32,0,20,69.2,33.2333
38,1,38,0,13,48.05,39.9167
54,1,25,3,54,47.4271,9.6711
102,2,12,1,102,0.8331,32.4994
68,2,4,3,68,-20.7189,-46.61
50,1,32,1,50,26.2458,127.7219
74,2,19,3,74,25.52,91.27
30,1,30,3,27,53.3333,6.9167
202,5,202,3,168,-6.3111,106.7619
78,1,23,4,78,44.0085,-71.0719
46,1,46,1,33,43.8883,-91.2075
